TARG_ID,TARG_ID,OBSPROJECT_UID,SG_ID,tarType,solarSystem,sourceName,RA,DEC,isMosaic,isRect,PA,rect_width,rect_height,centerVel,centerVel_units,centerVel_refsys,centerVel_doppler,lineWidth
uid://A001/X1ed/X8f3_01_1,uid://A001/X1ed/X8f3_01_1,uid://A001/X1ed/X8f3,uid://A001/X1ed/X8f3_01,F_MultiplePoints,Unspecified,C21434,149.816,2.54929,False,False,0,0,0,,,,,0.18293362789340614
uid://A001/X10e/X553_01_1,uid://A001/X10e/X553_01_1,uid://A001/X10e/X553,uid://A001/X10e/X553_01,F_MultiplePoints,,J0927+2001,141.885,20.0006,False,False,0,0,0,,,,,0.5634898260182427
uid://A001/X10e/X553_02_1,uid://A001/X10e/X553_02_1,uid://A001/X10e/X553,uid://A001/X10e/X553_02,F_MultiplePoints,Unspecified,J0927+2001,141.885,20.0006,False,False,0,0,0,,,,,0.6088211865556669
uid://A001/X1ed/X2a_01_1,uid://A001/X1ed/X2a_01_1,uid://A001/X1ed/X2a,uid://A001/X1ed/X2a_01,F_SingleRectangle,Unspecified,HR_3126,119.21228312,-59.12576679,True,True,0.0,270.0,300.0,,,,,0.024992217033015556
uid://A001/X1ed/X2a_02_1,uid://A001/X1ed/X2a_02_1,uid://A001/X1ed/X2a,uid://A001/X1ed/X2a_02,F_SingleRectangle,Unspecified,HR_3126,119.21228312,-59.12576679,True,True,-7.0000000000000036,77.98849267842004,114.01688928764116,,,,,0.074972831733172
uid://A001/X1ee/X471_01_1,uid://A001/X1ee/X471_01_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_01,F_MultiplePoints,Unspecified,3C454.3,343.49061658,16.14821142,True,False,0,0,0,,,,,0.0005950018262300647
uid://A001/X1ee/X471_02_1,uid://A001/X1ee/X471_02_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_02,F_MultiplePoints,Unspecified,3C454.3,343.49061658,16.14821142,False,False,0,0,0,,,,,0.0017849523953000841
uid://A001/X1ee/X471_03_1,uid://A001/X1ee/X471_03_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_03,F_MultiplePoints,Unspecified,3C454.3,343.49061658,16.14821142,False,False,0,0,0,,,,,0.0007689986650698198
uid://A001/X1ee/X471_04_1,uid://A001/X1ee/X471_04_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_04,F_MultiplePoints,Unspecified,3C454.3,343.49061658,16.14821142,False,False,0,0,0,,,,,0.0015379839875758316
uid://A001/X1ee/X471_05_1,uid://A001/X1ee/X471_05_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_05,F_MultiplePoints,Unspecified,3C454.3,343.49061658,16.14821142,False,False,0,0,0,,,,,0.0023069025305499846
uid://A001/X1ee/X471_06_1,uid://A001/X1ee/X471_06_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_06,F_MultiplePoints,Unspecified,2227-088,337.4174875,-8.5485,False,False,0,0,0,,,,,0.00061
uid://A001/X1ee/X471_06_2,uid://A001/X1ee/X471_06_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_06,F_MultiplePoints,Unspecified,2223-052,336.447,-4.9504,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_06_3,uid://A001/X1ee/X471_06_3,uid://A001/X1ee/X471,uid://A001/X1ee/X471_06,F_MultiplePoints,Unspecified,2243-123,341.5755,-12.114199722222223,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_07_1,uid://A001/X1ee/X471_07_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_07,F_MultiplePoints,Unspecified,1730-130,263.26200416666666,-13.080400555555556,False,False,0,0,0,,,,,0.00061
uid://A001/X1ee/X471_07_2,uid://A001/X1ee/X471_07_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_07,F_MultiplePoints,Unspecified,1741-038,265.99499583333335,-3.8346,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_07_3,uid://A001/X1ee/X471_07_3,uid://A001/X1ee/X471,uid://A001/X1ee/X471_07,F_MultiplePoints,Unspecified,1742-078,266.36245833333334,-7.884300277777778,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_08_1,uid://A001/X1ee/X471_08_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_08,F_MultiplePoints,Unspecified,0420-014,65.8155,-1.3425,False,False,0,0,0,,,,,0.00061
uid://A001/X1ee/X471_08_2,uid://A001/X1ee/X471_08_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_08,F_MultiplePoints,Unspecified,3C120,68.2965,5.354400277777778,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_09_1,uid://A001/X1ee/X471_09_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_09,F_MultiplePoints,Unspecified,0607-157,92.42099583333334,-15.7113,False,False,0,0,0,,,,,0.00061
uid://A001/X1ee/X471_09_2,uid://A001/X1ee/X471_09_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_09,F_MultiplePoints,Unspecified,0627-199,97.3485,-19.9888,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_10_1,uid://A001/X1ee/X471_10_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_10,F_MultiplePoints,Unspecified,1954-388,299.49900833333334,-38.751800555555555,False,False,0,0,0,,,,,0.00061
uid://A001/X1ee/X471_10_2,uid://A001/X1ee/X471_10_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_10,F_MultiplePoints,Unspecified,1933-400,294.31800833333335,-39.96709833333333,False,False,0,0,0,,,,,0.0005950017995449372
uid://A001/X1ee/X471_11_1,uid://A001/X1ee/X471_11_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_11,F_MultiplePoints,Unspecified,2227-088,337.4174875,-8.5485,False,False,0,0,0,,,,,0.0007679999866749024
uid://A001/X1ee/X471_11_2,uid://A001/X1ee/X471_11_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_11,F_MultiplePoints,Unspecified,2223-052,336.447,-4.9504,False,False,0,0,0,,,,,0.0007690066706081045
uid://A001/X1ee/X471_11_3,uid://A001/X1ee/X471_11_3,uid://A001/X1ee/X471,uid://A001/X1ee/X471_11,F_MultiplePoints,Unspecified,2243-123,341.5755,-12.114199722222223,False,False,0,0,0,,,,,0.0007690066706081045
uid://A001/X1ee/X471_12_1,uid://A001/X1ee/X471_12_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_12,F_MultiplePoints,Unspecified,1730-130,263.26200416666666,-13.080400555555556,False,False,0,0,0,,,,,0.0007679999999999999
uid://A001/X1ee/X471_12_2,uid://A001/X1ee/X471_12_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_12,F_MultiplePoints,Unspecified,1741-038,265.99499583333335,-3.8346,False,False,0,0,0,,,,,0.0007690066839506683
uid://A001/X1ee/X471_12_3,uid://A001/X1ee/X471_12_3,uid://A001/X1ee/X471,uid://A001/X1ee/X471_12,F_MultiplePoints,Unspecified,1742-078,266.36249583333336,-7.884300277777778,False,False,0,0,0,,,,,0.0007690066839506683
uid://A001/X1ee/X471_13_1,uid://A001/X1ee/X471_13_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_13,F_MultiplePoints,Unspecified,0420-014,65.8155,-1.3425,False,False,0,0,0,,,,,0.0007679999999999999
uid://A001/X1ee/X471_13_2,uid://A001/X1ee/X471_13_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_13,F_MultiplePoints,Unspecified,3C120,68.2965,5.354400277777778,False,False,0,0,0,,,,,0.0007690066839506683
uid://A001/X1ee/X471_14_1,uid://A001/X1ee/X471_14_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_14,F_MultiplePoints,Unspecified,0607-157,92.42099583333334,-15.7113,False,False,0,0,0,,,,,0.0007679999999999999
uid://A001/X1ee/X471_14_2,uid://A001/X1ee/X471_14_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_14,F_MultiplePoints,Unspecified,0627-199,97.3485,-19.9888,False,False,0,0,0,,,,,0.0007690066839506683
uid://A001/X1ee/X471_15_1,uid://A001/X1ee/X471_15_1,uid://A001/X1ee/X471,uid://A001/X1ee/X471_15,F_MultiplePoints,Unspecified,1954-388,299.49900833333334,-38.751800555555555,False,False,0,0,0,,,,,0.0007679999999999999
uid://A001/X1ee/X471_15_2,uid://A001/X1ee/X471_15_2,uid://A001/X1ee/X471,uid://A001/X1ee/X471_15,F_MultiplePoints,Unspecified,1933-400,294.31800833333335,-39.96709833333333,False,False,0,0,0,,,,,0.0007690066839506683
uid://A001/X1b1/X20_01_1,uid://A001/X1b1/X20_01_1,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_1460,149.55584583333334,1.7978197222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_2,uid://A001/X1b1/X20_01_2,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_57025,150.43638333333334,1.81391,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_3,uid://A001/X1b1/X20_01_3,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_40594,150.159025,1.9793597222222221,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_4,uid://A001/X1b1/X20_01_4,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_57520,150.4507125,2.01388,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_5,uid://A001/X1b1/X20_01_5,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_46272,150.20808333333332,2.04952,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_6,uid://A001/X1b1/X20_01_6,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_48244,150.24497916666667,2.22392,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_7,uid://A001/X1b1/X20_01_7,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_21403,150.052825,2.24354,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_8,uid://A001/X1b1/X20_01_8,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_28053,150.0954125,2.255189722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_9,uid://A001/X1b1/X20_01_9,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_23357,150.06847916666666,2.32342,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_10,uid://A001/X1b1/X20_01_10,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_38196,150.14721666666668,2.3372497222222224,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_11,uid://A001/X1b1/X20_01_11,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_27057,150.09062083333333,2.41316,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_12,uid://A001/X1b1/X20_01_12,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_9173,149.82911666666666,2.41458,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_13,uid://A001/X1b1/X20_01_13,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_44291,150.18430833333332,2.429529722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_14,uid://A001/X1b1/X20_01_14,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_16770,149.97004583333333,2.4613697222222224,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_15,uid://A001/X1b1/X20_01_15,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_4377,149.69613333333334,2.461119722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_16,uid://A001/X1b1/X20_01_16,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_11447,149.8768125,2.47651,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_17,uid://A001/X1b1/X20_01_17,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_21261,150.05067083333333,2.47757,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_18,uid://A001/X1b1/X20_01_18,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_15692,149.95265,2.51623,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_19,uid://A001/X1b1/X20_01_19,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_13621,149.914625,2.54237,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_20,uid://A001/X1b1/X20_01_20,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_12989,149.90365416666666,2.54447,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_21,uid://A001/X1b1/X20_01_21,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_17691,149.98559166666666,2.5543597222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_22,uid://A001/X1b1/X20_01_22,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_16555,149.9669,1.6980197222222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_23,uid://A001/X1b1/X20_01_23,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_54987,150.38655,1.7293597222222221,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_24,uid://A001/X1b1/X20_01_24,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_38620,150.14944166666666,1.92332,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_25,uid://A001/X1b1/X20_01_25,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_22698,150.06425416666667,1.93305,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_26,uid://A001/X1b1/X20_01_26,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_26755,150.0891875,2.065299722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_27,uid://A001/X1b1/X20_01_27,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_50059,150.28323333333333,2.10188,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_28,uid://A001/X1b1/X20_01_28,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_48162,150.24334583333334,2.27336,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_29,uid://A001/X1b1/X20_01_29,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_40883,150.16107083333333,2.2787297222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_30,uid://A001/X1b1/X20_01_30,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_41590,150.165325,2.2894497222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_31,uid://A001/X1b1/X20_01_31,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_20173,150.02958333333333,2.3075397222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_32,uid://A001/X1b1/X20_01_32,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_20897,150.0435625,2.32572,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_33,uid://A001/X1b1/X20_01_33,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_52339,150.33617916666665,2.35308,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_34,uid://A001/X1b1/X20_01_34,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_18802,150.00399583333333,2.348649722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_35,uid://A001/X1b1/X20_01_35,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_12693,149.89828333333332,2.42258,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_36,uid://A001/X1b1/X20_01_36,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_14139,149.9243125,2.469,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_37,uid://A001/X1b1/X20_01_37,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_10837,149.86451666666667,2.4839997222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_38,uid://A001/X1b1/X20_01_38,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_11235,149.87269583333332,2.49549,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_39,uid://A001/X1b1/X20_01_39,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_9757,149.8419625,2.5010197222222224,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_40,uid://A001/X1b1/X20_01_40,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_23947,150.07217083333333,2.500969722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_41,uid://A001/X1b1/X20_01_41,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_30703,150.10815416666668,2.54707,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_42,uid://A001/X1b1/X20_01_42,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_14696,149.93465833333335,2.5561197222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_43,uid://A001/X1b1/X20_01_43,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_19191,150.01077083333334,2.56886,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_44,uid://A001/X1b1/X20_01_44,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_17117,149.97620833333335,2.6085997222222224,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_45,uid://A001/X1b1/X20_01_45,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_13692,149.91577083333334,1.67797,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_46,uid://A001/X1b1/X20_01_46,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_42231,150.16955416666667,1.83463,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_47,uid://A001/X1b1/X20_01_47,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_63717,150.64860416666667,1.9024,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_48,uid://A001/X1b1/X20_01_48,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_2121,149.59567083333334,1.92436,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_49,uid://A001/X1b1/X20_01_49,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_11436,149.87672083333334,2.46471,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_50,uid://A001/X1b1/X20_01_50,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_34907,150.1304,2.51457,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_51,uid://A001/X1b1/X20_01_51,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_13512,149.912625,2.5271697222222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_52,uid://A001/X1b1/X20_01_52,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_18732,150.00265416666667,2.68545,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_53,uid://A001/X1b1/X20_01_53,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_3095,149.6445,1.8298,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_54,uid://A001/X1b1/X20_01_54,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_3972,149.6824,2.19365,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_55,uid://A001/X1b1/X20_01_55,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_7093,149.77285416666666,2.55573,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_56,uid://A001/X1b1/X20_01_56,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_48525,150.25051666666667,1.98089,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_57,uid://A001/X1b1/X20_01_57,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_2331,149.60787916666666,2.60363,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_58,uid://A001/X1b1/X20_01_58,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_17344,149.9799625,1.76528,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_59,uid://A001/X1b1/X20_01_59,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_48710,150.25397916666665,1.94953,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_60,uid://A001/X1b1/X20_01_60,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_29504,150.10209583333332,2.42598,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_61,uid://A001/X1b1/X20_01_61,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_7147,149.77459583333334,2.4711997222222224,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_62,uid://A001/X1b1/X20_01_62,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_10717,149.86195,2.479969722222222,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_63,uid://A001/X1b1/X20_01_63,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_5708,149.73232916666666,2.48087,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_64,uid://A001/X1b1/X20_01_64,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_43989,150.18230833333334,1.7008197222222223,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_01_65,uid://A001/X1b1/X20_01_65,uid://A001/X1b1/X20,uid://A001/X1b1/X20_01,F_MultiplePoints,Unspecified,COSMOS_39871,150.15560833333333,2.78765,False,False,0,0,0,,,,,0.332221
uid://A001/X1b1/X20_02_1,uid://A001/X1b1/X20_02_1,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_32787,150.1189875,2.32452,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_2,uid://A001/X1b1/X20_02_2,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_4433,149.698225,2.36782,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_3,uid://A001/X1b1/X20_02_3,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_21546,150.05485416666667,2.5694797222222223,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_4,uid://A001/X1b1/X20_02_4,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_30358,150.106275,1.70779,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_5,uid://A001/X1b1/X20_02_5,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_8269,149.80523333333332,1.76399,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_6,uid://A001/X1b1/X20_02_6,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_10336,149.85395416666665,1.78397,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_7,uid://A001/X1b1/X20_02_7,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_9407,149.834425,1.79604,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_8,uid://A001/X1b1/X20_02_8,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_8831,149.82049166666667,1.8117597222222221,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_9,uid://A001/X1b1/X20_02_9,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_16561,149.96705416666666,1.84922,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_10,uid://A001/X1b1/X20_02_10,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_59452,150.50376666666668,1.8546297222222223,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_11,uid://A001/X1b1/X20_02_11,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_3358,149.6559125,1.9248,False,False,0,0,0,,,,,0.33176136824499025
uid://A001/X1b1/X20_02_12,uid://A001/X1b1/X20_02_12,uid://A001/X1b1/X20,uid://A001/X1b1/X20_02,F_MultiplePoints,Unspecified,COSMOS_1576,149.5640375,2.23825,False,False,0,0,0,,,,,0.33176136824499025
